"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)"
"〜5ヶ月","0","6","0","1","15","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"〜1歳","1","10","0","2","113","9","3","0","29","0","0","1","2","0","0","0","0","0","0","0"
"1歳","1","15","9","5","291","18","9","1","37","0","1","3","4","1","0","0","0","0","1","0"
"2歳","4","7","6","13","211","24","8","2","6","0","0","2","1","1","0","0","0","0","2","0"
"3歳","9","0","5","20","208","22","4","8","0","0","1","9","1","1","0","0","0","0","0","0"
"4歳","20","1","8","31","194","19","5","6","1","0","3","8","0","0","0","1","0","0","1","0"
"5歳","11","0","2","49","167","9","3","7","0","0","1","13","1","0","0","1","0","0","2","0"
"6歳","12","0","2","47","145","20","0","6","0","0","1","8","1","0","1","0","0","0","3","0"
"7歳","9","0","1","36","110","10","0","6","0","0","0","11","0","0","0","0","0","0","5","0"
"8歳","12","0","1","27","77","2","1","6","0","0","1","5","0","0","0","0","0","0","1","0"
"9歳","4","0","2","21","58","5","0","3","0","0","1","3","0","0","0","0","0","0","3","0"
"10〜14歳","14","0","3","35","106","2","0","3","0","0","0","7","2","0","0","1","0","0","2","0"
"15〜19歳","6","0","0","2","24","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","16","0","0","5","180","0","1","0","0","2","2","1","3","0","0","6","0","0","0","0"
"30〜39歳","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0"
"40〜49歳","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0"
"50〜59歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0"
"60〜69歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0"
"70〜79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"合計","143","39","39","294","1899","141","34","48","73","2","11","71","16","3","1","26","0","0","20","1"
