"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"〜5ヶ月","5","1","0","0","6","2","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","26","6","1","1","45","2","4","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","71","8","16","5","157","1","39","2","32","0","0","2","2","0","1","0","0","1","0","0","2","1","1","1","0","1","1","1"
"2歳","89","4","18","28","119","3","32","0","10","3","0","2","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0"
"3歳","116","1","9","32","95","6","12","3","2","0","1","2","0","0","0","0","0","1","0","0","2","0","1","0","0","0","1","0"
"4歳","179","2","12","47","93","5","18","1","2","1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"5歳","211","0","6","57","76","11","12","2","2","1","1","0","1","0","0","0","0","0","0","0","2","0","0","1","0","0","1","1"
"6歳","234","1","6","64","87","16","12","1","0","0","0","1","0","0","0","0","0","1","0","0","1","0","0","0","0","0","1","0"
"7歳","287","0","4","60","60","20","6","1","0","1","0","0","0","0","0","0","0","1","0","0","2","0","0","1","0","0","1","1"
"8歳","245","0","1","51","34","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"9歳","242","0","1","36","39","13","0","1","0","0","1","0","0","0","0","0","0","1","0","0","4","0","0","1","0","0","3","1"
"10〜14歳","643","0","1","54","59","16","1","0","1","0","0","1","0","0","0","0","0","0","0","0","2","1","0","0","0","0","1","0"
"15〜19歳","104","0","0","2","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"20〜29歳","130","0","2","25","156","1","3","0","0","2","0","0","0","0","2","0","0","0","0","0","1","0","0","0","0","0","1","0"
"30〜39歳","240","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","1","0","0","0","1"
"40〜49歳","343","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","2","0","1","0","0","0","1","0"
"50〜59歳","153","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","3","0"
"60〜69歳","76","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","27","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","2","0","0","0","0","0","2","0"
"80歳以上","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","1","1","1","0","3","1"
"合計","3437","23","77","462","1040","111","142","11","55","8","4","8","3","0","7","0","0","6","0","0","31","2","4","6","1","1","22","6"
