"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","9","0","0"
"1〜4歳","0","0","0","0","0","0","5","5","0"
"5〜9歳","0","0","0","0","0","0","1","0","0"
"10〜14歳","1","0","0","1","0","0","1","0","0"
"15〜19歳","10","0","0","2","1","0","1","0","0"
"20〜24歳","21","11","9","6","0","0","0","0","0"
"25〜29歳","16","7","6","3","6","0","1","0","0"
"30〜34歳","18","9","4","1","2","0","0","0","0"
"35〜39歳","6","4","1","0","2","0","2","0","0"
"40〜44歳","2","4","0","1","1","0","0","0","0"
"45〜49歳","5","0","1","0","0","0","1","0","0"
"50〜54歳","1","0","0","0","0","0","0","0","0"
"55〜59歳","0","0","0","0","0","0","1","0","0"
"60〜64歳","1","0","0","0","0","0","1","0","1"
"65〜69歳","0","2","0","0","0","0","2","0","0"
"70歳以上","0","2","0","0","0","0","20","2","0"
"合計","81","39","21","14","12","0","45","7","1"
