"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","3","17","2","8","46","2","15","0","3","0","2","4","0","1","0","1","0","0","3","1","0","0","","","","","",""
"区南部","10","10","3","23","81","3","23","1","7","3","5","9","1","0","0","0","0","0","0","0","0","0","","","","","",""
"区西南部","11","17","2","21","59","6","29","2","5","1","13","8","2","0","0","1","0","1","4","0","0","1","","","","","",""
"区西部","9","22","1","19","56","1","8","1","5","0","6","5","1","0","0","3","0","0","5","0","0","0","","","","","",""
"区西北部","5","7","1","34","61","13","16","1","9","1","7","6","1","0","0","2","0","0","3","0","1","0","","","","","",""
"区東北部","2","25","1","11","56","4","15","1","6","0","6","17","1","1","0","3","0","1","1","0","0","0","","","","","",""
"区東部","9","21","4","24","96","8","14","2","8","0","7","8","1","0","0","0","0","0","1","0","0","0","","","","","",""
"西多摩","1","8","0","2","13","0","3","1","1","1","1","3","1","0","0","0","1","0","0","0","0","0","","","","","",""
"南多摩","4","34","4","19","83","5","12","1","8","1","13","29","1","0","0","0","0","0","1","0","0","0","","","","","",""
"北多摩西部","2","13","0","10","17","4","7","0","1","0","4","5","1","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","7","16","1","12","24","4","21","2","4","1","6","24","0","0","0","0","0","0","2","0","0","0","","","","","",""
"北多摩北部","4","17","5","33","29","4","11","0","5","0","5","5","3","0","0","2","0","0","2","0","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","67","207","24","216","621","54","174","12","62","8","75","123","13","2","0","12","1","2","22","1","1","1","","","","","",""
