"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","2","0","3","10","30","2","20","1","5","1","45","3","0","2","0","0","0","0","0","0","","","","","",""
"区南部","1","2","8","5","49","11","31","0","9","1","75","0","0","0","0","0","0","0","0","0","","","","","",""
"区西南部","3","0","2","5","28","2","15","1","1","0","34","8","1","0","0","1","0","0","0","0","","","","","",""
"区西部","0","1","0","11","34","8","57","6","5","0","42","2","0","0","0","4","0","0","0","0","","","","","",""
"区西北部","0","0","2","4","22","11","35","8","3","2","45","10","1","0","1","2","0","0","0","0","","","","","",""
"区東北部","0","0","3","16","18","6","10","11","3","1","82","7","2","0","0","0","0","0","0","0","","","","","",""
"区東部","1","1","3","4","37","10","40","5","1","2","117","6","0","0","0","2","0","0","0","0","","","","","",""
"西多摩","0","0","0","0","7","3","8","4","3","0","16","3","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","0","0","4","27","53","29","51","10","6","0","98","28","10","0","0","1","0","0","0","0","","","","","",""
"北多摩西部","0","0","1","0","8","2","5","2","1","0","11","3","0","1","0","1","0","0","0","0","","","","","",""
"北多摩南部","0","0","2","0","8","2","17","0","3","0","58","11","1","0","0","0","0","0","0","0","","","","","",""
"北多摩北部","0","0","1","4","25","7","27","4","7","0","79","11","0","0","0","0","0","0","0","0","","","","","",""
"島しょ","0","0","0","1","0","0","0","0","1","0","0","6","0","0","0","0","0","0","0","0","","","","","",""
"合計","7","4","29","87","319","93","316","52","48","7","702","98","15","3","1","11","0","0","0","0","","","","","",""
