"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"〜5ヶ月","0","13","1","0","16","0","0","0","3","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"〜1歳","1","13","2","2","103","8","14","4","44","0","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"1歳","4","26","21","15","297","7","78","14","61","7","0","6","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"2歳","14","8","10","32","206","1","97","29","16","5","0","3","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3歳","16","1","17","46","196","6","34","39","7","3","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4歳","12","0","24","89","212","9","27","69","0","4","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5歳","14","3","10","115","188","7","20","83","0","2","2","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6歳","14","2","8","113","157","15","14","51","0","2","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7歳","9","0","7","97","115","16","3","36","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"8歳","17","0","2","76","69","15","3","27","0","2","0","1","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0"
"9歳","19","0","0","58","73","13","2","24","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","15","0","1","85","174","13","6","34","0","0","1","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"15〜19歳","7","0","0","3","34","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","10","0","0","39","173","3","4","7","0","0","0","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30〜39歳","19","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1","0","0","0","0","0","0","0","0","0","0"
"40〜49歳","17","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0","0","1","0","0","0","0","0","0","0","0","0","0"
"50〜59歳","11","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","5","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","208","66","103","770","2013","113","303","417","131","25","14","22","4","0","15","0","0","10","0","1","0","0","0","0","0","0","0","0"
