"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","急性脳炎(日本脳炎を除く)","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"〜5ヶ月","0","0","0","0","9","3","0","0","7","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0"
"〜1歳","1","0","1","0","38","8","0","0","44","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0"
"1歳","6","0","3","4","66","38","6","2","12","0","0","1","0","4","4","0","0","0","0","0","0","0","0","0"
"2歳","10","0","2","3","59","30","4","2","0","0","1","0","3","13","2","1","0","1","0","0","0","0","0","0"
"3歳","2","0","1","6","48","29","3","6","1","0","0","0","1","12","0","0","0","0","0","0","0","0","0","0"
"4歳","10","0","1","9","43","26","3","11","0","0","0","0","0","22","1","0","0","0","0","0","0","0","0","0"
"5歳","9","0","0","8","40","16","0","12","0","0","0","2","1","15","0","0","0","0","0","0","0","0","0","0"
"6歳","6","0","0","3","27","9","0","15","1","0","0","1","1","16","0","0","0","0","0","0","0","0","0","0"
"7歳","7","0","0","5","31","8","1","14","0","0","0","1","1","13","0","0","0","0","0","0","0","0","0","0"
"8歳","7","0","0","4","21","1","0","9","1","0","0","0","3","13","0","0","0","0","0","0","0","0","0","0"
"9歳","1","0","0","2","13","4","0","1","0","0","0","0","2","4","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","6","0","0","4","27","3","0","3","0","0","0","0","2","5","0","2","0","0","0","0","0","0","0","0"
"15〜19歳","4","0","0","2","18","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","1"
"20〜29歳","15","0","1","4","93","4","0","4","0","0","0","2","1","0","1","0","0","2","0","0","0","0","0","4"
"30〜39歳","22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","2"
"40〜49歳","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0"
"50〜59歳","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0"
"60〜69歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","126","0","9","54","533","179","17","79","66","0","1","8","17","117","9","4","0","12","0","0","0","0","0","7"
