"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","15","0","0"
"1〜4歳","0","0","0","0","0","0","2","1","0"
"5〜9歳","0","0","0","0","0","0","0","2","0"
"10〜14歳","0","0","0","0","0","0","1","0","0"
"15〜19歳","6","2","2","3","0","0","1","0","0"
"20〜24歳","52","10","11","21","2","0","0","0","0"
"25〜29歳","39","15","20","15","0","0","2","0","0"
"30〜34歳","35","10","23","6","2","0","0","0","0"
"35〜39歳","22","8","9","9","1","0","2","2","0"
"40〜44歳","21","9","8","7","0","0","1","0","0"
"45〜49歳","12","5","16","5","2","0","3","0","0"
"50〜54歳","11","6","7","4","0","0","4","0","0"
"55〜59歳","5","8","5","3","2","0","2","0","0"
"60〜64歳","2","4","2","4","0","0","3","0","0"
"65〜69歳","0","1","2","0","0","0","2","0","0"
"70歳以上","0","0","2","0","1","0","34","7","0"
"合計","205","78","107","77","10","0","72","12","0"
