"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)"
"〜5ヶ月","0","1","0","0","8","0","0","0","3","0","0","0","1","0","0","0","0","0","0","0"
"〜1歳","0","1","2","0","39","9","5","0","17","0","4","1","0","0","0","0","0","0","0","0"
"1歳","0","2","6","4","74","20","22","2","17","0","8","1","3","0","1","1","0","0","0","0"
"2歳","0","0","4","5","61","31","8","2","5","0","8","3","2","1","0","0","0","0","0","0"
"3歳","0","1","1","17","68","21","3","7","0","0","6","6","0","0","0","0","0","0","2","0"
"4歳","0","0","3","21","62","15","5","2","0","0","4","14","0","0","0","1","0","0","0","0"
"5歳","3","0","2","32","49","13","4","8","0","0","1","9","1","0","0","0","0","0","1","0"
"6歳","0","0","3","22","37","5","4","8","0","0","0","10","0","0","0","0","0","0","0","0"
"7歳","0","0","0","18","28","4","4","7","0","0","0","6","1","0","0","0","0","0","0","0"
"8歳","0","0","0","5","28","1","1","3","0","1","0","7","0","0","0","0","0","0","0","0"
"9歳","0","0","0","12","18","0","0","1","0","3","0","2","0","0","1","0","0","0","0","0"
"10〜14歳","3","0","0","20","59","4","0","0","0","4","0","10","0","0","0","0","0","0","0","0"
"15〜19歳","3","0","0","0","5","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"20〜29歳","1","1","2","2","38","0","0","0","0","1","0","2","0","0","0","1","0","0","0","0"
"30〜39歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"40〜49歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0"
"50〜59歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"70〜79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","12","6","23","158","574","124","56","40","42","9","31","71","8","1","3","7","0","0","3","0"
