"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","2","0","0"
"1〜4歳","0","0","0","0","0","0","3","0","0"
"5〜9歳","0","0","0","0","0","0","0","0","0"
"10〜14歳","0","0","0","0","0","0","3","0","0"
"15〜19歳","1","0","0","0","0","0","0","0","0"
"20〜24歳","17","4","3","13","0","0","0","0","0"
"25〜29歳","31","5","16","23","0","0","1","0","0"
"30〜34歳","22","3","17","15","0","0","2","0","0"
"35〜39歳","12","9","12","7","0","0","0","0","0"
"40〜44歳","10","2","4","3","0","0","0","0","0"
"45〜49歳","4","4","8","7","0","0","1","0","0"
"50〜54歳","6","3","5","1","0","0","1","0","0"
"55〜59歳","1","3","3","3","0","0","0","0","0"
"60〜64歳","2","0","2","2","0","0","4","0","0"
"65〜69歳","0","1","0","0","0","0","4","0","0"
"70歳以上","0","0","0","0","0","0","19","0","0"
"合計","106","34","70","74","0","0","40","0","0"
