"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","14","12","1","1","1","0","0","6","0","",""
"区南部","5","2","0","0","0","0","1","0","0","",""
"区西南部","5","7","6","0","3","0","3","0","0","",""
"区西部","7","9","9","4","2","0","12","5","0","",""
"区西北部","17","5","2","5","0","0","7","4","0","",""
"区東北部","1","1","0","1","0","0","3","1","0","",""
"区東部","13","2","0","0","2","0","0","0","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","9","0","1","0","1","0","1","0","0","",""
"北多摩西部","13","2","1","0","0","0","0","0","0","",""
"北多摩南部","0","0","0","0","0","0","4","2","0","",""
"北多摩北部","0","0","0","0","0","0","2","6","0","",""
"島しょ","0","0","0","0","0","0","0","0","0","",""
"合計","84","40","20","11","9","0","33","24","0","",""
