"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","1","0","2","4","3","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","","","","","",""
"中央区","0","0","0","2","2","7","0","2","3","0","0","0","0","1","2","0","0","0","0","0","0","0","0","","","","","",""
"みなと","4","0","7","16","14","3","0","5","1","0","1","2","0","2","0","0","0","1","0","0","0","0","0","","","","","",""
"新宿区","1","0","0","1","8","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","1","0","0","","","","","",""
"文京","0","0","0","2","7","1","0","1","1","0","0","1","0","2","0","0","0","0","0","0","0","0","0","","","","","",""
"台東","1","0","2","6","9","3","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","0","0","0","2","6","1","0","0","0","0","0","0","0","2","1","0","0","0","0","0","0","0","0","","","","","",""
"江東区","1","0","0","4","13","4","0","3","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","0","0","0","9","34","5","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","1","0","0","4","2","0","0","0","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","19","0","1","21","67","10","1","4","7","0","0","1","0","6","0","1","0","0","0","0","0","0","0","","","","","",""
"世田谷","0","0","1","9","38","12","0","1","2","0","0","0","0","13","0","0","0","0","0","0","0","0","0","","","","","",""
"渋谷区","0","0","0","2","21","6","0","1","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0","","","","","",""
"中野区","0","0","0","6","15","2","0","0","2","0","0","0","0","2","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","4","0","0","6","27","2","0","2","1","0","0","0","0","3","0","0","0","0","0","0","0","0","0","","","","","",""
"池袋","0","0","0","0","1","0","0","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"北区","0","0","2","5","18","1","0","5","4","0","0","1","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","2","0","0","2","8","1","0","1","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","0","0","1","0","18","1","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"練馬区","1","0","1","7","12","3","1","1","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0","","","","","",""
"足立","0","0","0","3","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"葛飾区","0","0","0","4","13","6","0","0","4","0","0","0","0","8","2","0","0","0","0","0","0","0","0","","","","","",""
"江戸川","2","0","1","8","7","6","0","1","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0","","","","","",""
"八王子","0","0","0","10","11","5","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","","","","","",""
"町田市","0","0","0","5","17","5","0","0","2","0","0","0","0","0","2","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","0","0","0","0","17","5","0","1","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","0","0","0","1","24","1","0","0","4","0","0","0","0","5","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","0","0","0","3","6","2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩府中","7","0","0","4","21","10","0","2","5","0","0","4","0","2","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩小平","5","0","3","14","32","8","0","1","2","0","0","0","0","4","1","0","0","0","0","0","0","0","0","","","","","",""
"島しょ","1","0","4","1","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","49","1","23","159","482","117","2","34","50","0","1","9","1","74","9","1","0","2","0","0","1","0","0","","","","","",""
