"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中央区","0","0","0","4","6","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","1","0","2","0","20","4","0","1","2","0","1","0","1","0","0","0","0","0","0","0","","","","","",""
"新宿区","0","0","0","2","9","0","0","0","0","0","0","1","0","0","0","2","0","0","2","0","","","","","",""
"文京","0","0","1","0","2","0","0","1","0","0","1","0","0","0","0","1","0","0","0","0","","","","","",""
"台東","0","0","1","4","17","0","4","0","0","0","0","2","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","1","0","0","0","2","1","4","0","2","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"江東区","0","0","0","0","14","7","9","0","1","0","0","4","0","0","0","0","0","0","0","0","","","","","",""
"品川区","0","0","0","3","13","0","1","2","1","0","2","1","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","0","0","3","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","","","","","",""
"大田区","1","7","10","6","30","8","1","2","4","1","2","4","1","0","0","0","0","0","0","0","","","","","",""
"世田谷","4","0","0","2","15","3","2","5","2","0","2","2","0","0","0","0","0","0","0","0","","","","","",""
"渋谷区","0","0","0","1","5","2","2","0","1","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"中野区","1","0","0","1","17","1","1","0","2","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"杉並","0","0","0","4","21","5","0","0","3","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"池袋","0","0","0","1","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北区","0","0","0","4","4","2","3","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","0","0","0","1","3","0","1","1","0","0","0","1","1","0","0","0","0","0","0","0","","","","","",""
"板橋区","0","0","0","0","5","1","0","3","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"練馬区","0","0","0","2","4","2","1","1","3","0","0","1","0","0","0","1","0","0","0","0","","","","","",""
"足立","2","0","0","1","3","0","2","1","1","0","0","4","0","0","1","1","0","0","0","0","","","","","",""
"葛飾区","0","0","0","1","9","6","2","0","4","0","1","1","0","0","0","1","0","0","2","0","","","","","",""
"江戸川","1","0","3","9","2","1","7","0","1","0","0","3","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","0","1","0","24","19","3","1","3","5","0","3","16","0","0","0","1","0","0","0","0","","","","","",""
"町田市","1","0","0","15","18","5","5","8","6","0","2","7","1","0","0","0","0","0","0","0","","","","","",""
"西多摩","0","0","0","1","9","2","5","0","1","1","1","3","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","0","0","0","5","3","2","2","0","2","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","0","0","0","1","8","1","0","0","1","0","0","0","0","0","0","1","0","0","0","0","","","","","",""
"多摩府中","1","0","0","1","6","4","1","0","1","0","1","0","2","0","0","0","0","0","1","0","","","","","",""
"多摩小平","0","0","2","6","29","1","1","2","7","0","1","5","0","0","0","3","0","0","0","0","","","","","",""
"島しょ","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","13","8","22","100","299","63","55","30","53","2","19","59","6","0","1","12","0","0","5","0","","","","","",""
