"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","66","1","6","5","45","6","1","1","5","0","0","4","0","0","0","1","0","0","2","1","","","","","",""
"区南部","110","3","5","9","53","11","1","5","6","1","0","1","1","0","0","1","0","0","0","0","","","","","",""
"区西南部","96","1","1","7","42","3","0","1","2","0","1","4","0","1","0","1","0","0","0","0","","","","","",""
"区西部","130","1","0","18","81","17","1","0","2","0","0","1","1","0","0","1","0","0","0","0","","","","","",""
"区西北部","143","0","0","4","45","15","2","2","5","2","0","1","0","0","0","1","0","0","0","0","","","","","",""
"区東北部","83","0","0","3","26","6","0","0","0","0","0","3","1","0","2","2","0","0","1","1","","","","","",""
"区東部","79","1","1","36","72","4","0","0","8","0","0","8","0","0","0","1","0","0","0","0","","","","","",""
"西多摩","104","0","0","1","18","1","0","0","0","0","0","3","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","207","2","1","40","67","17","0","1","7","1","2","9","2","0","0","0","0","0","0","0","","","","","",""
"北多摩西部","58","0","0","1","14","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","64","0","0","1","21","2","0","0","4","0","0","1","0","0","0","1","0","0","0","0","","","","","",""
"北多摩北部","121","2","2","12","35","2","0","0","7","0","0","2","1","0","0","1","0","0","0","0","","","","","",""
"島しょ","5","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","1266","11","16","140","519","85","5","10","46","4","3","38","6","1","2","10","0","0","3","2","","","","","",""
