"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）","ＩＣＵ入室（COVID-19入院）","人工呼吸器の利用（COVID-19入院）","いずれにも該当せず（COVID-19入院）"
"〜5ヶ月","0","2","13","0","0","4","0","4","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"〜1歳","2","12","27","9","2","40","0","15","0","6","5","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","1","18","72","17","24","95","1","55","0","23","5","1","4","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"2歳","2","6","21","9","22","71","3","30","4","9","13","1","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3歳","1","3","17","6","66","43","2","10","4","1","6","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"4歳","1","1","8","9","56","58","2","11","5","0","3","2","3","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"5歳","0","3","7","2","58","50","1","8","6","0","1","3","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"6歳","1","6","3","1","82","54","4","5","5","1","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7歳","0","2","0","3","65","47","4","0","1","0","0","3","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8歳","0","6","3","0","43","37","6","0","4","0","1","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","0","1","0","0","28","39","2","0","2","0","0","2","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"10〜14歳","1","42","0","0","83","92","7","1","1","0","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"15〜19歳","4","63","0","1","13","12","0","0","0","0","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","5","69","1","5","27","45","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"30〜39歳","3","70","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"40〜49歳","5","93","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50〜59歳","6","95","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","1","4","0","0","0","0","0","1","0","0","0","4"
"60〜69歳","2","41","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","4"
"70〜79歳","1","30","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","9","0","0","0","0","0","0","0","1","1","7"
"80歳以上","0","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22","0","0","0","0","0","0","0","4","0","18"
"合計","35","591","172","62","569","687","32","140","32","41","36","18","11","2","0","8","0","0","5","0","0","2","46","0","0","0","0","0","2","0","5","1","40"
