"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"〜5ヶ月","0","2","0","1","21","4","0","0","7","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","1","12","5","3","226","11","4","0","74","1","1","0","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","4","10","21","22","317","32","11","2","95","0","9","0","4","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"2歳","3","1","14","41","205","24","3","2","19","0","1","9","2","0","0","2","0","0","1","0","0","0","0","0","0","0","0","0"
"3歳","3","1","15","84","279","29","3","5","4","0","2","9","1","0","0","4","0","0","4","0","0","0","0","0","0","0","0","0"
"4歳","8","0","9","123","219","21","4","12","0","0","2","13","0","0","0","2","0","0","1","0","0","0","0","0","0","0","0","0"
"5歳","9","0","11","101","162","24","1","6","1","0","1","6","0","0","0","3","0","2","2","0","0","0","0","0","0","0","0","0"
"6歳","2","0","5","119","137","24","1","4","0","0","0","9","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"7歳","5","0","0","90","132","20","1","12","0","0","0","9","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0"
"8歳","4","0","3","69","99","9","0","1","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","4","0","3","44","80","4","1","1","0","0","0","4","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","15","0","3","83","176","4","0","2","0","0","0","7","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0"
"15〜19歳","9","0","1","7","43","0","0","0","0","1","0","3","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","3","0","3","61","185","3","0","0","0","3","0","0","1","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0"
"30〜39歳","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11","0","1","0","0","0","0","0","0","0","0","0","0"
"40〜49歳","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","2","0","0","0","0","0","0","0","0","0"
"50〜59歳","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1","0","0","0","0","0","0","0","0","0"
"70〜79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","1","0"
"合計","91","26","93","848","2281","209","29","47","200","5","16","75","14","2","0","44","0","5","15","0","1","0","0","0","0","0","1","0"
