"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"〜5ヶ月","0","5","0","0","6","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","4","13","0","5","65","8","0","1","14","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"1歳","4","17","2","6","171","17","1","3","24","0","1","1","0","1","2","0","0","0","0","0","1","0","0"
"2歳","6","7","2","10","82","18","6","0","2","0","0","3","0","2","1","1","0","0","0","0","0","0","0"
"3歳","12","3","2","9","83","12","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"4歳","28","2","3","18","65","9","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5歳","26","0","3","20","69","15","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"6歳","30","0","0","26","54","4","1","1","0","0","0","0","0","2","0","0","0","1","0","0","0","0","0"
"7歳","25","0","0","26","41","5","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8歳","25","0","0","12","40","1","1","2","0","0","0","2","0","1","0","0","0","0","0","0","0","0","0"
"9歳","25","0","0","11","30","1","0","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","51","0","1","12","91","2","1","0","0","0","0","0","0","1","0","0","0","0","0","0","2","0","0"
"15〜19歳","6","0","0","0","22","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"20〜29歳","13","0","0","19","221","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30〜39歳","44","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","1","0","0","0","0","0"
"40〜49歳","22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50〜59歳","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"60〜69歳","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"70〜79歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","333","47","13","174","1040","96","17","12","41","0","1","6","1","9","3","1","3","5","0","0","4","0","0"
