"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","208","31","0","39","57","76","1","4","1","1","0","2","0","0","0","1","0","1","0","0","0","1","6","","","","","",""
"区南部","287","43","0","39","59","123","2","4","0","2","1","1","0","1","0","4","0","0","0","0","0","0","1","","","","","",""
"区西南部","304","53","0","15","53","104","2","1","2","4","1","2","1","1","0","0","0","0","0","0","0","4","2","","","","","",""
"区西部","340","58","1","25","48","120","6","5","1","2","0","0","0","0","0","6","0","0","0","0","0","3","2","","","","","",""
"区西北部","547","63","0","33","82","151","7","4","2","6","2","0","0","0","0","2","0","0","0","0","0","2","4","","","","","",""
"区東北部","326","57","1","61","59","131","2","2","1","2","0","0","1","1","0","2","0","0","0","0","0","4","1","","","","","",""
"区東部","372","73","0","46","74","167","1","2","0","2","0","0","1","0","1","0","1","0","0","0","0","3","2","","","","","",""
"西多摩","163","24","0","6","6","20","0","1","0","1","2","1","0","0","0","0","0","0","0","0","0","3","1","","","","","",""
"南多摩","658","59","1","36","83","126","4","14","2","3","0","1","0","1","1","5","0","0","0","0","0","0","2","","","","","",""
"北多摩西部","204","24","1","9","42","44","3","0","0","3","0","0","0","1","0","0","0","0","0","0","0","1","1","","","","","",""
"北多摩南部","409","39","0","43","72","108","4","0","2","3","0","0","1","0","0","1","0","0","1","0","0","4","3","","","","","",""
"北多摩北部","304","35","0","65","74","92","0","3","0","3","1","0","0","0","0","3","0","0","0","0","0","7","2","","","","","",""
"島しょ","3","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","4125","560","4","417","710","1262","32","40","11","32","7","7","4","5","2","24","1","1","1","0","0","32","27","","","","","",""
