"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","32","0","1","0","6","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","","","","","",""
"中央区","19","0","1","3","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","58","0","1","3","8","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"新宿区","58","3","0","4","19","3","0","0","1","0","0","0","0","0","3","0","0","0","0","0","2","","","","","",""
"文京","52","0","0","1","20","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","","","","","",""
"台東","15","0","0","4","6","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","66","0","1","2","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","","","","","",""
"江東区","63","2","1","4","10","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","22","0","0","0","11","3","0","0","2","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","21","2","0","1","8","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","62","4","1","3","11","1","0","1","1","0","0","0","0","0","1","0","0","0","0","0","0","","","","","",""
"世田谷","125","1","3","8","18","3","1","3","0","0","1","1","0","0","0","0","0","0","0","0","8","","","","","",""
"渋谷区","19","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","2","","","","","",""
"中野区","66","0","1","3","13","4","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","66","1","0","3","10","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","5","","","","","",""
"池袋","26","0","0","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北区","45","0","0","1","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","66","0","1","0","7","3","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","74","0","0","0","15","0","0","0","1","0","2","0","0","0","0","0","0","0","0","0","1","","","","","",""
"練馬区","75","1","0","6","13","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"足立","103","0","2","2","27","2","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","","","","","",""
"葛飾区","80","0","0","1","9","1","0","1","1","0","0","0","0","0","1","0","0","0","0","0","2","","","","","",""
"江戸川","135","1","1","6","19","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","126","2","2","7","18","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"町田市","67","0","0","10","16","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","112","0","0","0","12","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","105","0","1","7","14","6","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","92","0","0","2","15","1","0","1","1","0","1","0","0","0","0","0","0","0","0","0","1","","","","","",""
"多摩府中","186","3","1","9","25","4","0","0","1","0","1","0","0","0","3","0","0","0","0","0","11","","","","","",""
"多摩小平","150","2","2","9","25","3","0","1","4","0","0","0","0","0","0","0","0","0","0","0","5","","","","","",""
"島しょ","26","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","2212","22","20","99","375","56","4","10","20","0","8","1","0","0","9","0","0","1","0","1","45","","","","","",""
