"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","3","1","6","17","57","4","3","1","6","0","1","6","0","0","0","1","0","0","1","0","0","","","","","",""
"区南部","1","2","14","44","127","11","0","1","10","1","1","2","1","0","0","0","0","0","0","0","0","","","","","",""
"区西南部","4","0","3","56","81","6","4","7","1","2","0","2","1","0","0","1","0","2","1","0","1","","","","","",""
"区西部","9","2","1","25","69","1","1","1","5","0","0","1","0","0","0","0","0","0","4","0","0","","","","","",""
"区西北部","2","2","2","35","93","10","1","1","12","0","1","1","0","0","0","3","0","1","1","0","0","","","","","",""
"区東北部","3","1","6","23","131","8","0","2","11","0","3","3","2","0","0","1","0","0","3","0","0","","","","","",""
"区東部","10","1","5","34","132","7","3","3","12","0","2","4","1","1","0","2","0","1","0","0","0","","","","","",""
"西多摩","1","0","3","5","24","1","1","2","3","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","5","2","4","71","192","20","1","4","9","0","1","9","2","0","0","2","0","0","0","0","0","","","","","",""
"北多摩西部","2","0","1","16","54","12","2","1","2","0","0","5","0","1","0","2","0","0","0","0","0","","","","","",""
"北多摩南部","2","1","1","27","85","11","2","1","8","0","1","3","1","0","0","0","0","1","2","0","0","","","","","",""
"北多摩北部","1","3","4","30","61","6","1","0","14","1","1","2","0","0","0","13","0","0","2","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","43","15","50","383","1106","97","19","24","93","4","11","39","8","2","0","25","0","5","14","0","1","","","","","",""
