"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)"
"〜5ヶ月","11","6","0","0","8","1","0","0","3","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","43","12","1","4","53","11","5","1","27","0","0","1","3","0","0","0","0","0","0","0"
"1歳","110","18","2","4","135","29","19","0","40","1","5","2","1","0","0","0","1","0","1","0"
"2歳","153","7","5","5","94","23","10","1","3","0","0","7","1","0","0","0","0","0","0","0"
"3歳","196","0","1","16","94","34","7","1","1","0","0","22","0","0","0","0","0","0","0","0"
"4歳","275","4","1","22","84","25","5","6","1","0","1","13","0","0","0","0","0","0","1","0"
"5歳","312","0","0","30","66","21","3","2","0","0","0","15","1","0","0","0","0","0","1","0"
"6歳","311","0","1","22","57","17","0","2","0","0","1","11","0","0","0","0","0","0","1","0"
"7歳","280","0","0","26","38","5","0","3","0","0","0","4","0","0","0","0","0","0","1","0"
"8歳","270","0","0","15","38","3","0","0","0","0","2","11","0","0","0","0","0","0","0","0"
"9歳","206","0","0","9","26","1","0","1","0","0","0","2","0","0","0","0","0","0","1","0"
"10〜14歳","661","0","1","26","102","4","0","0","0","0","0","4","1","0","0","0","0","0","0","0"
"15〜19歳","253","0","0","2","15","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0"
"20〜29歳","329","0","0","6","124","0","1","0","0","4","1","4","1","0","0","0","0","0","0","0"
"30〜39歳","307","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0"
"40〜49歳","184","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0"
"50〜59歳","52","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"60〜69歳","23","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"70〜79歳","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0"
"80歳以上","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"合計","3987","47","12","187","934","174","50","17","75","6","10","97","8","0","0","10","2","1","6","0"
