"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","0","0","0","1","44","0","26","0","3","6","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"区南部","0","0","2","3","65","0","4","0","3","0","1","1","0","0","1","0","0","0","0","0","0","","","","","",""
"区西南部","0","0","1","2","52","2","17","0","3","4","3","1","0","0","0","0","0","0","0","0","0","","","","","",""
"区西部","0","0","1","10","54","1","13","0","11","4","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"区西北部","0","1","1","8","72","1","17","5","2","7","1","0","0","0","2","0","0","0","0","0","0","","","","","",""
"区東北部","1","2","0","3","72","3","5","1","2","7","1","1","0","0","0","0","0","0","0","0","0","","","","","",""
"区東部","0","0","0","4","78","2","16","0","2","9","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","0","0","2","2","7","0","0","1","2","2","0","0","0","1","0","0","0","0","0","0","0","","","","","",""
"南多摩","0","0","1","4","69","3","6","0","3","19","3","2","0","0","1","0","0","0","0","0","0","","","","","",""
"北多摩西部","0","0","0","1","33","2","8","0","2","3","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","0","0","3","5","55","0","20","0","6","7","0","1","0","0","0","1","0","0","0","0","0","","","","","",""
"北多摩北部","0","1","10","9","61","1","10","0","6","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","1","4","21","52","662","15","142","7","45","68","12","6","0","1","4","1","0","0","0","0","0","","","","","",""
