"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)"
"〜5ヶ月","0","1","0","0","2","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","0","1","1","1","25","9","0","0","25","1","0","0","1","0","0","0","0","0","0","0"
"1歳","1","0","9","3","54","20","5","1","17","0","1","1","1","1","0","0","0","0","0","0"
"2歳","0","0","2","10","35","25","1","0","3","0","1","5","0","0","0","1","0","0","0","0"
"3歳","1","0","11","11","30","34","1","2","1","0","1","3","0","0","0","0","0","0","0","0"
"4歳","1","0","7","12","37","21","0","1","0","1","0","4","0","0","0","1","0","0","0","0"
"5歳","0","0","3","26","28","11","1","1","0","0","1","4","0","0","0","0","0","0","0","0"
"6歳","2","0","3","19","25","7","0","1","0","0","1","3","0","0","0","0","0","0","0","0"
"7歳","0","0","2","16","25","2","1","0","0","0","0","5","0","0","0","0","0","0","0","0"
"8歳","1","0","0","13","15","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"9歳","0","0","1","6","10","0","0","1","0","1","0","1","0","0","0","0","0","0","0","0"
"10〜14歳","2","0","2","12","36","1","1","1","0","0","0","2","0","0","0","0","0","0","0","0"
"15〜19歳","0","0","0","1","10","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"20〜29歳","2","0","0","7","38","0","1","0","0","0","1","0","0","0","0","2","0","0","0","0"
"30〜39歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40〜49歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0"
"50〜59歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0"
"60〜69歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0"
"70〜79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"合計","11","2","41","137","370","132","11","8","48","3","6","29","3","1","1","9","0","0","1","0"
