"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"〜5ヶ月","0","23","0","0","12","1","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"〜1歳","0","28","2","2","109","4","0","2","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","3","40","15","7","288","5","3","0","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2歳","5","21","11","19","196","4","0","5","9","0","1","6","0","0","0","3","0","0","1","0","0","0","0","0","0","0","0","0","0"
"3歳","4","6","5","29","172","15","4","2","1","0","1","6","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"4歳","5","2","8","53","188","14","1","6","1","0","1","8","4","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"5歳","7","1","5","61","148","17","0","8","2","0","0","13","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6歳","6","0","10","59","105","15","2","6","0","0","0","17","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"7歳","14","0","3","68","85","21","0","4","0","0","0","12","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"8歳","6","1","2","46","54","15","0","7","0","0","0","14","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"9歳","7","0","3","39","63","4","0","8","0","0","0","13","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","12","0","5","53","140","11","0","5","0","0","1","7","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0"
"15〜19歳","3","0","1","6","41","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","7","0","2","32","313","2","0","2","0","3","1","3","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30〜39歳","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","1","0","0","0","0","0","0","0","0","0","0"
"40〜49歳","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0"
"50〜59歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","109","122","72","474","1914","128","10","55","56","3","5","100","7","0","0","15","0","0","17","0","0","0","0","0","0","0","0","0","0"
