"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","0","0","0","0","1","2","1","0","4","0","0","0","0","0","0","0","1","0","0","0","4","3","0","2","2","0"
"中央区","0","3","1","6","28","1","11","4","3","4","1","0","0","0","3","0","0","0","0","0","0","5","3","1","0","0","0"
"みなと","0","23","0","9","15","0","4","3","2","11","0","0","0","0","0","0","0","1","0","0","0","9","6","0","1","1","0"
"新宿区","0","23","1","17","21","0","5","2","1","14","0","1","2","0","0","0","0","0","0","0","0","12","8","1","2","2","0"
"文京","0","5","3","0","4","0","11","1","1","13","0","0","0","0","0","0","0","0","0","0","0","6","4","1","1","1","0"
"台東","0","22","0","3","18","4","33","6","4","21","0","1","0","0","0","0","0","0","0","0","0","7","4","0","0","0","0"
"墨田区","0","11","0","4","8","0","11","2","2","10","0","0","0","0","0","0","0","0","0","0","0","8","5","1","1","1","0"
"江東区","0","6","4","13","28","2","7","3","2","6","0","0","0","0","11","0","0","0","0","0","0","10","8","1","0","0","0"
"品川区","0","5","2","3","19","2","8","1","1","23","0","0","0","0","0","0","0","0","0","0","0","9","6","1","0","0","0"
"目黒区","2","11","0","5","26","3","4","0","2","20","2","0","0","0","0","0","0","0","0","0","0","8","5","1","0","0","0"
"大田区","0","25","6","14","32","2","2","4","8","38","0","0","0","0","1","0","0","0","0","0","0","15","9","1","1","1","0"
"世田谷","0","35","4","23","52","2","5","10","4","19","0","3","0","0","0","0","0","0","0","0","0","21","13","2","2","2","0"
"渋谷区","0","0","1","2","12","0","1","2","0","9","0","0","0","0","0","0","0","0","0","0","0","7","4","1","1","1","0"
"中野区","0","3","0","16","21","1","6","4","3","33","1","0","0","0","0","0","0","0","0","0","0","10","6","1","0","0","0"
"杉並","0","11","3","3","24","0","9","2","3","6","0","0","0","0","3","0","0","0","0","0","0","12","10","1","2","2","0"
"池袋","0","6","0","2","9","1","6","1","0","7","0","0","0","0","5","0","0","0","0","0","0","7","4","1","1","1","0"
"北区","0","3","1","7","10","1","10","7","3","12","0","0","0","0","0","0","0","0","0","0","0","7","5","1","0","0","0"
"荒川区","0","13","1","6","11","0","60","1","4","14","0","0","0","0","1","0","0","0","0","0","0","7","4","1","0","0","0"
"板橋区","0","8","0","2","25","0","2","8","5","16","0","0","0","0","6","0","0","0","0","0","0","15","9","2","1","1","0"
"練馬区","0","11","4","18","42","0","12","28","5","60","0","0","1","0","1","0","0","0","0","0","0","19","12","2","0","0","0"
"足立","0","18","9","8","46","2","2","7","6","28","1","0","0","0","1","0","0","0","0","0","0","17","13","1","0","0","0"
"葛飾区","0","2","0","4","48","1","3","0","7","19","0","2","0","0","0","0","0","0","0","0","0","13","8","1","1","1","0"
"江戸川","0","10","3","16","41","2","7","1","2","27","2","3","0","0","0","0","0","0","0","0","0","11","8","2","0","0","0"
"八王子市","0","19","2","24","76","4","13","12","4","42","3","2","0","0","0","0","0","0","0","0","0","18","11","2","1","1","0"
"町田市","0","9","0","20","50","2","2","21","4","16","2","2","0","0","0","0","0","0","0","0","0","13","8","1","0","0","0"
"西多摩","0","0","2","7","17","1","1","4","1","8","1","0","0","0","0","0","0","0","0","0","0","11","6","1","1","1","0"
"南多摩","0","11","1","15","15","2","3","8","11","27","1","0","0","0","0","0","0","0","0","0","0","14","9","1","0","0","0"
"多摩立川","0","17","0","16","41","1","4","13","1","33","1","2","0","0","0","0","0","0","0","0","0","21","14","2","1","1","0"
"多摩府中","7","39","4","21","55","5","12","11","7","34","5","7","0","0","2","0","0","0","1","0","0","30","20","3","3","3","0"
"多摩小平","0","46","6","20","38","1","13","20","8","53","1","1","0","0","4","0","0","0","0","0","0","19","13","2","2","2","0"
"島しょ","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","1","1","0"
"合計","9","395","58","304","832","41","270","187","104","627","21","24","3","0","38","0","0","2","1","0","0","367","239","36","25","25","0"
