"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"千代田","2","3","3","1","0","0","1","0","0","2","2"
"中央区","9","3","2","0","0","0","0","0","0","3","0"
"みなと","14","7","7","1","1","0","5","0","0","2","1"
"新宿区","28","12","69","14","0","0","11","0","0","6","2"
"文京","3","0","1","1","0","0","7","0","0","1","1"
"台東","6","2","6","18","1","0","0","0","0","2","0"
"墨田区","7","2","0","2","0","0","1","1","0","2","1"
"江東区","16","1","2","6","0","0","0","0","0","2","0"
"品川区","0","0","0","0","0","0","0","0","0","0","0"
"目黒区","0","0","0","0","0","0","0","0","0","0","0"
"大田区","2","0","0","0","0","0","5","0","1","2","1"
"世田谷","0","0","0","0","0","0","2","0","0","0","2"
"渋谷区","29","6","3","11","0","0","1","0","0","5","1"
"中野区","6","1","0","2","1","0","0","0","0","2","0"
"杉並","5","0","0","1","0","0","4","0","0","2","2"
"池袋","16","4","3","14","0","0","2","0","0","3","1"
"北区","2","0","0","2","0","0","0","0","0","1","0"
"荒川区","4","3","1","0","0","0","0","0","0","1","0"
"板橋区","2","0","0","2","0","0","7","0","0","2","1"
"練馬区","0","0","0","0","0","0","0","0","0","0","0"
"足立","6","0","1","0","0","0","0","0","0","2","0"
"葛飾区","0","0","0","0","0","0","2","0","0","0","1"
"江戸川","6","2","0","4","1","0","0","0","0","2","0"
"八王子市","5","2","0","0","0","0","4","0","1","4","1"
"町田市","1","0","0","0","0","0","0","0","0","1","0"
"西多摩","0","0","0","0","0","0","0","0","0","0","1"
"南多摩","0","0","0","0","0","0","0","0","0","0","0"
"多摩立川","14","0","1","6","0","0","0","0","0","2","1"
"多摩府中","5","0","0","1","1","0","7","0","0","3","3"
"多摩小平","1","0","0","0","0","0","1","1","0","1","2"
"島しょ","0","0","0","0","0","0","0","0","0","0","1"
"合計","189","48","99","86","5","0","60","2","2","53","25"
