"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","28","17","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","11","","","","","",""
"中央区","13","4","0","0","1","14","0","2","0","0","1","0","0","0","0","2","0","0","0","0","0","0","0","","","","","",""
"みなと","79","13","0","6","6","3","0","6","0","1","4","0","0","0","0","0","0","0","0","0","0","0","3","","","","","",""
"新宿区","49","15","1","7","3","5","0","4","1","0","1","0","0","0","0","4","0","0","0","0","0","0","1","","","","","",""
"文京","84","10","0","6","4","2","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"台東","66","11","0","21","1","12","1","9","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","63","24","0","1","0","6","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","3","1","","","","","",""
"江東区","133","27","1","20","11","16","0","6","1","5","3","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","106","13","0","8","4","15","0","18","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","98","10","0","7","4","5","0","5","0","0","3","0","0","0","0","1","0","0","0","0","0","0","0","","","","","",""
"大田区","208","34","1","23","16","54","1","20","0","3","5","2","2","0","0","2","0","0","0","0","0","0","0","","","","","",""
"世田谷","265","37","0","22","17","22","4","17","1","2","2","0","3","0","0","5","0","0","0","0","0","3","4","","","","","",""
"渋谷区","23","7","0","1","0","7","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","","","","","",""
"中野区","133","20","0","5","11","17","3","8","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","","","","","",""
"杉並","145","34","0","11","9","14","2","5","0","1","0","0","0","0","0","0","0","0","0","0","0","5","4","","","","","",""
"池袋","46","16","1","1","2","4","0","1","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","","","","","",""
"北区","115","26","0","4","8","5","0","9","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","","","","","",""
"荒川区","82","14","0","3","8","6","0","8","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","122","18","0","1","6","11","1","1","0","0","1","0","0","1","0","0","0","0","0","0","0","1","1","","","","","",""
"練馬区","174","45","0","16","15","18","1","11","0","1","1","0","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"足立","127","32","0","14","6","22","0","21","0","2","4","1","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"葛飾区","129","26","1","11","3","12","1","8","0","1","3","0","1","0","0","0","0","0","0","0","0","2","2","","","","","",""
"江戸川","186","24","0","34","21","26","1","15","0","2","5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","229","37","2","12","20","46","0","30","0","2","9","1","1","0","0","2","0","0","0","0","0","0","1","","","","","",""
"町田市","137","24","0","4","14","13","0","16","0","2","2","2","0","0","0","1","0","0","0","0","0","0","0","","","","","",""
"西多摩","45","20","0","1","5","5","0","4","0","4","2","0","0","0","0","0","0","0","0","0","0","0","3","","","","","",""
"南多摩","55","31","0","5","2","16","0","3","0","1","5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","121","32","0","3","22","10","2","8","0","1","1","0","0","0","0","0","0","0","0","0","0","0","4","","","","","",""
"多摩府中","475","57","0","17","46","40","1","35","0","5","4","3","0","0","0","1","0","0","0","0","0","4","11","","","","","",""
"多摩小平","178","53","0","27","35","42","0","27","1","2","1","0","1","0","0","0","0","0","0","0","0","1","3","","","","","",""
"島しょ","5","4","0","0","0","0","0","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","3719","735","7","291","300","469","18","302","4","39","68","9","12","1","0","22","0","0","0","0","0","20","50","","","","","",""
