"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","6","0","0"
"1〜4歳","0","0","0","0","0","0","10","3","0"
"5〜9歳","0","0","0","0","0","0","1","0","0"
"10〜14歳","0","0","0","0","0","0","6","1","0"
"15〜19歳","14","1","1","2","0","0","2","0","0"
"20〜24歳","63","16","23","32","0","0","1","0","0"
"25〜29歳","52","13","34","19","0","0","1","0","0"
"30〜34歳","35","15","29","17","1","0","0","0","0"
"35〜39歳","33","8","17","22","0","0","1","0","0"
"40〜44歳","15","9","13","3","1","0","1","0","0"
"45〜49歳","11","4","11","11","2","0","2","0","0"
"50〜54歳","8","4","10","6","0","0","3","0","0"
"55〜59歳","6","1","6","2","1","0","5","1","0"
"60〜64歳","3","3","0","2","1","0","3","0","0"
"65〜69歳","0","1","1","2","0","0","3","0","0"
"70歳以上","0","3","1","0","1","0","33","1","0"
"合計","240","78","146","118","7","0","78","6","0"
