"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","","","","","",""
"中央区","1","0","1","0","10","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"みなと","3","2","1","1","39","1","0","0","1","0","0","1","0","0","0","0","0","1","0","0","","","","","",""
"新宿区","2","3","0","1","14","1","0","0","2","0","0","0","0","0","0","1","0","0","0","0","","","","","",""
"文京","1","0","1","0","4","0","2","1","0","0","0","3","0","0","0","1","0","0","0","0","","","","","",""
"台東","0","2","1","6","26","2","1","0","1","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","4","1","0","3","11","2","1","0","1","0","0","6","0","0","0","0","0","0","0","0","","","","","",""
"江東区","4","0","1","5","45","5","1","0","1","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"品川区","5","1","0","3","45","2","1","0","3","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","1","0","0","1","2","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","","","","","",""
"大田区","6","3","2","7","52","9","0","2","2","1","0","3","1","0","0","0","0","0","0","0","","","","","",""
"世田谷","4","1","0","3","44","6","2","0","3","0","1","2","0","0","0","0","0","0","0","0","","","","","",""
"渋谷区","0","2","0","0","20","3","0","0","0","0","0","1","0","0","0","1","0","0","0","0","","","","","",""
"中野区","0","0","0","6","24","1","3","0","1","0","0","3","1","0","0","0","0","0","0","0","","","","","",""
"杉並","0","0","0","6","29","2","1","0","0","0","0","2","0","1","0","0","0","0","0","0","","","","","",""
"池袋","2","1","0","0","10","2","0","0","2","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"北区","2","0","0","10","18","2","1","0","2","0","0","1","1","0","0","0","0","0","0","0","","","","","",""
"荒川区","0","1","0","3","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","0","0","0","0","6","1","1","0","2","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"練馬区","8","1","2","1","20","3","0","0","2","0","2","2","2","0","0","0","0","0","0","0","","","","","",""
"足立","0","0","0","1","16","9","0","0","2","0","0","2","0","0","0","0","0","0","0","0","","","","","",""
"葛飾区","0","0","0","1","12","1","1","0","1","0","0","0","0","0","0","0","0","0","1","2","","","","","",""
"江戸川","3","2","6","19","33","2","1","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","0","5","8","15","67","11","2","2","3","0","0","3","2","0","0","0","0","0","0","0","","","","","",""
"町田市","4","0","1","18","83","5","3","1","2","0","1","4","1","0","0","0","0","0","0","0","","","","","",""
"西多摩","3","2","0","1","21","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","1","3","0","3","29","12","1","0","2","0","2","1","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","1","0","0","4","12","3","0","0","0","0","0","0","1","0","0","1","0","0","0","0","","","","","",""
"多摩府中","9","1","0","4","31","4","0","1","2","0","0","0","0","0","0","0","0","0","1","0","","","","","",""
"多摩小平","19","9","1","8","71","3","2","0","2","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","83","40","25","130","811","98","24","7","39","1","6","42","9","1","0","4","0","1","3","3","","","","","",""
