"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","1","0","0","1","36","0","2","0","5","2","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"区南部","0","0","1","5","26","1","0","0","2","1","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"区西南部","0","0","0","0","27","0","0","0","3","2","0","1","0","0","1","0","0","0","0","0","0","","","","","",""
"区西部","0","0","1","10","26","0","0","0","4","2","1","0","1","0","0","0","0","0","0","0","0","","","","","",""
"区西北部","1","0","1","10","30","4","1","0","7","2","2","0","1","0","0","0","0","0","0","0","0","","","","","",""
"区東北部","0","0","2","7","39","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"区東部","0","0","0","5","40","3","2","0","9","1","0","1","0","0","3","0","0","0","0","0","0","","","","","",""
"西多摩","0","0","0","2","4","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","0","0","1","18","35","7","0","0","10","0","2","0","0","0","2","0","0","0","0","0","0","","","","","",""
"北多摩西部","0","0","0","2","5","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","0","0","0","1","12","2","0","0","11","0","2","1","0","0","0","0","0","1","0","0","0","","","","","",""
"北多摩北部","0","0","1","2","14","2","0","0","9","0","0","0","0","0","1","0","0","0","0","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","2","0","7","63","294","21","5","0","66","11","8","3","3","0","7","0","0","1","0","0","0","","","","","",""
