"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","2","2","0","1","6","2","0","0","2","0","0","0","0","0","0","0","0","0","2","0","","","","","",""
"中央区","0","0","0","2","6","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","2","1","1","10","33","7","0","0","3","0","0","1","1","0","0","0","0","0","0","0","","","","","",""
"新宿区","2","0","0","3","16","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"文京","0","0","0","1","8","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"台東","1","0","0","2","16","2","0","1","1","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","1","0","0","4","8","3","0","0","2","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"江東区","4","0","0","1","38","1","0","1","4","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","1","0","0","2","33","4","0","0","4","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","1","0","0","2","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","2","0","1","11","31","3","0","3","0","0","0","2","2","0","0","0","0","0","0","0","","","","","",""
"世田谷","1","0","0","4","21","2","0","0","5","0","0","2","1","0","0","1","0","0","0","0","","","","","",""
"渋谷区","0","0","0","2","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中野区","2","0","0","2","22","4","0","1","0","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"杉並","0","0","0","1","25","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"池袋","1","1","0","1","9","1","0","0","1","0","0","2","0","0","0","0","0","0","0","0","","","","","",""
"北区","0","0","0","1","18","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","0","0","0","3","8","2","0","0","1","0","0","12","1","0","0","0","0","0","0","0","","","","","",""
"板橋区","0","0","0","0","13","6","0","0","1","1","0","1","0","0","0","0","0","0","0","0","","","","","",""
"練馬区","4","0","0","0","5","2","0","0","1","0","0","2","0","0","0","0","0","0","0","0","","","","","",""
"足立","3","0","0","2","23","1","2","1","1","0","0","2","1","0","1","1","0","0","0","0","","","","","",""
"葛飾区","0","0","0","5","11","1","0","1","1","0","0","2","0","0","0","0","0","0","2","0","","","","","",""
"江戸川","8","0","0","7","13","3","0","0","2","0","0","2","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","2","0","0","16","31","3","0","5","5","1","0","4","0","2","0","0","0","0","0","0","","","","","",""
"町田市","5","0","0","33","40","5","0","0","8","0","0","2","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","1","0","0","5","13","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","","","","","",""
"南多摩","0","0","0","6","15","3","1","0","1","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","0","0","3","1","14","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩府中","3","0","0","3","9","2","0","0","6","0","1","0","1","0","0","0","0","0","0","0","","","","","",""
"多摩小平","5","0","3","5","32","4","0","0","5","0","1","0","1","0","0","0","0","0","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","51","4","8","136","528","75","3","13","58","2","2","37","9","2","1","2","0","0","4","0","","","","","",""
