"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","3","16","7","3","23","25","1","3","0","2","0","0","0","0","0","1","0","0","0","0","0","0","3","","","","","",""
"区南部","8","32","19","6","11","23","0","2","1","4","0","1","0","0","0","1","0","0","0","0","0","0","2","","","","","",""
"区西南部","7","31","14","8","23","33","4","0","4","1","0","0","1","1","0","2","0","0","0","0","0","0","3","","","","","",""
"区西部","2","27","20","5","38","15","4","6","0","4","0","2","1","1","0","0","0","0","1","0","0","0","2","","","","","",""
"区西北部","13","41","18","5","66","53","0","0","2","5","0","1","0","0","0","3","0","0","0","0","0","0","3","","","","","",""
"区東北部","15","29","24","1","28","51","0","0","1","2","2","0","0","0","0","1","0","0","0","0","0","0","2","","","","","",""
"区東部","4","31","17","2","21","24","2","8","1","3","1","2","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","4","8","0","0","14","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"南多摩","11","29","33","1","36","73","0","0","0","5","0","2","0","0","0","1","0","0","0","0","0","0","8","","","","","",""
"北多摩西部","3","7","7","0","15","6","0","0","0","2","1","2","0","0","0","0","0","0","0","0","0","0","3","","","","","",""
"北多摩南部","8","21","18","5","25","43","2","0","5","2","0","1","2","0","0","1","0","0","0","0","0","0","5","","","","","",""
"北多摩北部","2","21","10","5","26","30","0","1","0","1","1","1","0","1","0","0","0","0","0","0","0","0","6","","","","","",""
"島しょ","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","80","294","187","41","326","377","13","20","15","31","5","12","5","3","0","10","0","0","1","0","0","0","38","","","","","",""
