"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","2","1","19","31","56","4","3","8","7","1","1","5","1","0","0","2","0","0","0","0","0","0","","","","","",""
"区南部","0","1","26","40","98","5","16","7","11","1","1","4","2","0","0","0","0","0","0","0","0","0","","","","","",""
"区西南部","3","1","12","39","76","14","14","18","8","0","1","4","2","0","0","2","1","0","1","0","0","0","","","","","",""
"区西部","2","1","5","22","76","6","5","4","6","0","5","0","0","1","0","2","0","0","0","0","0","0","","","","","",""
"区西北部","2","1","14","44","84","7","21","22","8","2","3","3","1","2","0","2","0","0","1","0","0","0","","","","","",""
"区東北部","3","1","7","43","99","10","13","23","11","1","4","2","1","0","0","1","0","0","0","1","0","0","","","","","",""
"区東部","3","0","5","56","105","5","23","16","7","0","3","3","3","0","0","1","0","0","0","0","0","0","","","","","",""
"西多摩","2","0","3","8","21","1","5","2","5","1","1","3","0","0","0","0","0","0","3","0","0","0","","","","","",""
"南多摩","1","1","10","93","118","11","9","21","9","2","1","6","7","0","0","1","0","0","0","0","0","0","","","","","",""
"北多摩西部","0","1","1","24","59","4","1","9","5","0","0","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","2","1","7","51","70","5","10","18","6","1","6","3","1","0","0","2","0","0","2","0","0","0","","","","","",""
"北多摩北部","1","0","15","58","74","3","5","13","15","1","1","1","3","0","0","2","0","1","0","0","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","21","9","124","509","936","75","125","161","98","10","27","37","21","3","0","15","1","1","7","1","0","0","","","","","",""
