"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","17","7","3","1","3","0","7","3","0","",""
"区南部","2","0","0","0","0","0","4","0","0","",""
"区西南部","4","4","10","1","0","0","1","0","0","",""
"区西部","16","11","5","1","3","0","5","5","0","",""
"区西北部","14","3","3","2","2","0","7","7","0","",""
"区東北部","2","1","0","0","0","0","5","3","0","",""
"区東部","10","0","0","1","5","0","1","6","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","9","2","1","2","4","0","0","0","0","",""
"北多摩西部","16","2","4","3","2","0","0","0","0","",""
"北多摩南部","0","0","0","0","0","0","8","0","0","",""
"北多摩北部","0","0","0","0","0","0","7","5","0","",""
"島しょ","0","0","0","0","0","0","0","0","0","",""
"合計","90","30","26","11","19","0","45","29","0","",""
