"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"〜5ヶ月","9","3","0","0","10","1","0","0","2","0","0","0","1","0","0","0","0","1","0","0","1","0","0","0","0","0","1","0"
"〜1歳","30","6","1","2","70","5","0","0","21","0","0","0","2","1","0","0","1","0","0","0","1","0","0","0","0","0","1","0"
"1歳","159","12","7","11","157","21","0","1","30","0","1","1","3","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"2歳","190","2","4","13","138","25","1","4","5","0","0","1","4","0","0","1","0","0","2","0","1","0","0","1","0","0","0","1"
"3歳","238","2","3","30","125","19","0","0","4","0","0","7","2","0","0","0","0","0","1","0","2","0","0","1","0","0","1","1"
"4歳","352","1","5","52","102","36","0","1","1","0","0","4","1","0","0","1","0","0","1","0","1","0","0","0","0","0","1","0"
"5歳","487","0","0","52","125","21","1","4","0","0","0","4","0","0","0","0","0","0","1","0","1","0","0","0","0","0","1","0"
"6歳","504","0","1","42","91","14","0","1","0","0","0","4","0","0","0","0","0","0","1","0","3","0","0","0","0","0","3","0"
"7歳","442","0","1","36","58","6","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8歳","388","0","0","27","70","4","0","3","0","0","1","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","308","0","0","28","51","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","816","0","0","34","118","2","0","1","0","0","0","2","0","0","0","0","0","0","3","0","1","0","0","0","0","0","1","0"
"15〜19歳","171","0","0","3","16","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","2","0","0","0","0","0","2","0"
"20〜29歳","132","0","0","9","74","1","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"30〜39歳","160","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40〜49歳","162","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","1","0","0","0","0","0","1","0"
"50〜59歳","61","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","41","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1","0","0","0","0","0","1","0"
"70〜79歳","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","2","0"
"80歳以上","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","0","0","0","1","0"
"合計","4686","26","22","339","1205","156","2","17","63","1","2","28","14","2","0","7","2","1","10","0","19","0","1","2","0","0","16","2"
