"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"〜5ヶ月","10","7","0","0","8","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"〜1歳","51","3","3","0","46","3","0","2","26","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"1歳","161","5","4","3","106","1","0","2","25","0","1","1","2","0","0","1","0","0","0","0","0","1","0","0","0","0","0","1","0"
"2歳","175","2","2","23","94","1","0","5","5","0","0","5","3","1","0","0","0","0","0","0","0","2","0","0","0","0","0","2","0"
"3歳","233","2","2","40","77","3","0","4","0","0","0","2","0","1","0","1","0","0","0","0","0","1","1","0","0","0","0","0","0"
"4歳","317","0","2","47","83","11","2","10","2","0","0","4","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5歳","367","0","1","57","80","12","0","4","0","0","1","13","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","1","0"
"6歳","400","0","1","49","58","9","0","8","0","0","0","8","0","0","0","0","0","0","1","0","1","1","0","0","0","0","0","1","0"
"7歳","427","0","1","48","50","7","0","2","0","0","0","4","0","0","0","0","0","0","0","0","0","2","1","1","0","0","0","1","0"
"8歳","344","0","1","31","46","3","0","4","0","0","0","8","0","0","0","0","0","0","0","0","0","2","0","0","1","0","0","1","1"
"9歳","272","0","1","26","46","1","0","1","0","0","0","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","771","0","1","52","108","1","0","1","0","0","0","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"15〜19歳","221","0","0","4","30","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"20〜29歳","175","0","0","13","95","0","0","0","0","0","3","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30〜39歳","252","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40〜49歳","322","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50〜59歳","176","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","3","0","0","1","0","0","2","1"
"60〜69歳","97","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","1","0"
"70〜79歳","35","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","3","0","0","0","0","0","3","0"
"80歳以上","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","5","0"
"合計","4819","19","19","393","927","52","2","43","60","0","5","72","8","2","0","3","0","1","2","2","1","24","2","1","2","0","0","20","2"
