"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","11","0","0"
"1〜4歳","0","0","0","0","0","0","1","2","0"
"5〜9歳","0","0","0","0","0","0","3","1","0"
"10〜14歳","0","0","0","0","0","0","0","0","0"
"15〜19歳","0","0","0","0","0","0","0","0","0"
"20〜24歳","15","10","8","27","0","1","0","0","0"
"25〜29歳","33","12","8","24","0","5","1","0","0"
"30〜34歳","32","19","15","32","1","2","1","0","0"
"35〜39歳","41","15","8","20","2","3","1","0","0"
"40〜44歳","22","16","19","16","0","3","1","1","0"
"45〜49歳","21","15","23","13","0","2","2","0","0"
"50〜54歳","2","6","12","7","0","0","0","0","0"
"55〜59歳","2","4","4","1","0","2","1","0","0"
"60〜64歳","2","0","1","1","0","0","0","0","1"
"65〜69歳","0","2","0","1","0","0","1","0","0"
"70歳以上","0","3","0","0","0","0","11","0","1"
"合計","170","102","98","142","3","18","34","4","2"
