"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","10","3","1","6","1","0","1","0","0","",""
"区南部","4","1","1","0","0","0","0","0","0","",""
"区西南部","10","6","1","2","0","0","0","0","0","",""
"区西部","12","8","22","3","0","0","9","0","0","",""
"区西北部","6","2","0","1","0","0","1","1","0","",""
"区東北部","6","1","1","1","0","0","0","0","1","",""
"区東部","8","1","0","2","1","0","0","1","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","6","2","0","0","0","0","0","0","0","",""
"北多摩西部","14","2","0","2","0","0","1","0","0","",""
"北多摩南部","0","0","1","0","0","0","4","0","0","",""
"北多摩北部","0","0","0","0","0","0","0","0","0","",""
"島しょ","0","0","0","0","0","0","0","0","0","",""
"合計","76","26","27","17","2","0","16","2","1","",""
