"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）","ＩＣＵ入室（COVID-19入院）","人工呼吸器の利用（COVID-19入院）","いずれにも該当せず（COVID-19入院）"
"〜5ヶ月","0","6","12","0","0","11","0","16","0","3","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","1","2","8","4","0","42","1","72","3","10","7","0","1","0","0","0","0","0","2","0","0","0","1","0","0","0","0","0","0","0","0","1","0"
"1歳","10","8","17","6","4","95","3","402","11","29","13","0","1","0","0","1","1","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2歳","11","7","7","7","7","71","2","311","20","11","3","0","3","0","0","4","0","0","3","0","0","1","0","0","0","0","1","1","0","1","0","0","0"
"3歳","8","4","5","5","35","60","1","316","25","3","9","0","1","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4歳","11","2","3","4","60","56","2","319","48","1","9","0","0","0","0","0","0","0","6","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"5歳","16","0","0","3","55","58","3","276","46","1","8","2","0","0","0","1","1","0","3","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"6歳","13","2","0","3","61","60","4","187","46","0","10","1","3","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7歳","20","5","0","1","62","28","8","153","29","0","3","1","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8歳","16","5","0","2","49","37","3","108","30","0","2","1","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","11","1","0","0","37","34","9","77","16","0","3","0","0","0","0","0","0","0","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","52","40","0","2","93","88","23","102","12","0","1","1","1","0","0","0","0","0","42","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"15〜19歳","35","22","0","0","9","19","1","6","1","0","1","0","0","0","0","0","0","0","7","0","0","0","2","0","0","0","0","0","0","0","0","0","2"
"20〜29歳","23","49","0","2","27","64","2","28","3","0","1","0","0","0","0","2","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30〜39歳","21","60","0","0","0","0","0","0","0","0","0","0","0","0","1","10","0","2","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40〜49歳","24","64","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","7","0","0","0","4","0","0","0","0","0","0","0","1","1","3"
"50〜59歳","12","83","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","1","1","0","0","0","0","0","1","0","0","0","1"
"60〜69歳","15","40","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","2","0","0","0","5","0","0","0","0","0","0","0","0","0","5"
"70〜79歳","7","50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","17","0","0","0","0","0","0","0","1","1","15"
"80歳以上","1","41","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","26","0","0","0","0","0","1","0","0","0","26"
"合計","307","491","52","39","499","723","62","2373","290","58","70","6","10","0","1","23","5","3","121","0","0","5","56","0","0","0","1","1","4","1","2","3","52"
