"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","57","29","3","10","17","0","5","4","0","",""
"区南部","0","1","0","0","0","0","1","0","0","",""
"区西南部","1","0","0","0","0","0","16","9","0","",""
"区西部","22","14","4","10","1","0","13","6","2","",""
"区西北部","14","5","3","7","3","0","8","0","0","",""
"区東北部","3","0","1","0","0","0","3","0","0","",""
"区東部","12","1","1","0","1","0","1","0","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","11","1","0","1","11","0","4","0","0","",""
"北多摩西部","11","3","2","7","0","0","0","0","0","",""
"北多摩南部","4","3","0","2","0","0","0","0","0","",""
"北多摩北部","0","0","0","0","0","0","2","1","0","",""
"島しょ","0","0","0","0","0","0","0","0","0","",""
"合計","135","57","14","37","33","0","53","20","2","",""
