"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）","ＩＣＵ入室（COVID-19入院）","人工呼吸器の利用（COVID-19入院）","いずれにも該当せず（COVID-19入院）"
"〜5ヶ月","0","9","4","0","0","6","0","31","0","1","3","0","0","1","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","4"
"〜1歳","1","25","6","5","0","32","1","215","1","8","30","0","0","0","0","0","0","0","1","0","0","0","2","0","0","0","0","0","0","0","0","0","2"
"1歳","0","24","26","19","11","68","1","754","1","15","117","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"2歳","2","25","12","9","10","40","0","452","3","9","71","0","1","2","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"3歳","3","13","2","3","26","41","3","247","8","1","54","1","0","1","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4歳","5","11","7","3","28","43","2","255","6","1","69","0","2","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"5歳","2","10","2","7","31","57","0","196","7","1","44","4","1","0","0","1","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6歳","0","12","0","5","49","40","0","89","2","0","24","1","0","0","0","0","0","0","4","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"7歳","4","5","2","1","44","33","2","50","8","0","23","1","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"8歳","3","9","1","0","23","28","4","35","3","0","14","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"9歳","1","18","0","1","19","23","2","18","0","0","5","1","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","12","160","0","1","42","58","11","29","3","0","10","2","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"15〜19歳","3","122","0","0","1","10","1","1","0","0","2","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"20〜29歳","1","154","0","0","11","36","0","14","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30〜39歳","5","169","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40〜49歳","6","188","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","3"
"50〜59歳","10","198","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","2"
"60〜69歳","3","127","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","11","0","0","0","0","0","0","0","0","1","10"
"70〜79歳","1","114","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","40","0","0","0","0","0","0","0","5","4","34"
"80歳以上","0","73","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","56","0","0","0","0","0","0","0","9","1","47"
"合計","62","1466","62","54","295","515","27","2386","42","36","467","10","4","4","0","9","0","0","23","0","0","0","125","0","0","0","0","0","0","0","14","6","109"
