"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"〜5ヶ月","0","33","1","0","13","0","1","0","1","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","0","58","2","2","78","3","32","2","25","25","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","0","85","14","13","151","3","116","10","60","42","0","21","0","0","3","0","0","1","0","0","0","0","0","0","0","0","0","0"
"2歳","2","30","10","23","134","2","76","20","18","22","2","3","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"3歳","4","9","9","44","93","4","55","29","7","8","1","2","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4歳","5","6","4","50","110","4","27","30","2","11","4","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5歳","3","3","2","74","103","2","17","50","0","9","5","3","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6歳","1","0","6","78","70","10","17","39","0","6","2","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"7歳","2","0","2","54","48","11","7","28","1","3","3","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8歳","5","1","0","48","52","8","7","20","0","1","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","2","2","0","25","50","4","5","10","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","8","1","0","54","117","16","5","12","0","0","1","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0"
"15〜19歳","1","0","0","4","27","0","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","1","0","2","31","107","1","7","11","0","0","0","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30〜39歳","7","0","0","0","0","0","0","0","0","0","0","0","0","0","5","1","0","0","0","0","0","0","0","0","0","0","0","0"
"40〜49歳","7","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","1","0","0","0","0","0","0","0","0","0","0"
"50〜59歳","3","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"70〜79歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","56","228","52","500","1153","68","373","262","114","129","21","43","3","0","20","1","0","5","1","0","0","0","0","0","0","0","0","0"
