"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"〜5ヶ月","0","18","0","0","6","0","0","0","1","0","0","0","3","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","0","33","0","1","61","2","3","1","27","1","1","0","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","3","64","9","4","174","4","18","2","35","1","0","0","2","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2歳","2","23","2","17","99","5","12","3","10","0","2","7","3","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"3歳","5","7","5","23","86","11","7","6","1","0","0","4","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4歳","2","7","8","34","99","12","5","13","1","0","0","14","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"5歳","2","4","8","40","79","13","4","14","0","0","0","12","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"6歳","1","2","2","54","58","5","2","6","2","0","0","11","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7歳","0","0","3","44","35","5","0","7","0","0","1","5","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","1","0"
"8歳","4","0","1","31","30","10","0","3","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","5","0","1","26","14","6","0","0","0","0","1","4","0","1","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","7","0","2","38","70","4","1","1","0","1","0","4","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0"
"15〜19歳","4","0","0","2","19","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","0","0","0","26","141","1","0","1","0","4","0","2","0","0","0","2","0","0","1","0","0","0","0","0","0","0","0","0","0"
"30〜39歳","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","1","0","0","0","0","0","0","0","0","0","0","0"
"40〜49歳","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","1","1","0","0","0","0","0","0","0","0","0"
"50〜59歳","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","51","158","41","340","971","78","52","57","77","7","5","67","12","5","0","19","0","4","13","1","0","1","0","0","0","0","0","1","0"
