"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","37","19","8","7","21","0","5","3","0","",""
"区南部","0","0","0","0","0","0","1","0","0","",""
"区西南部","0","0","0","0","0","0","21","8","0","",""
"区西部","17","6","8","6","1","0","20","3","0","",""
"区西北部","19","3","2","1","0","2","7","1","0","",""
"区東北部","4","0","0","2","1","0","2","0","0","",""
"区東部","5","2","0","3","0","0","4","3","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","13","1","1","1","9","0","2","0","0","",""
"北多摩西部","7","0","1","5","0","0","0","0","0","",""
"北多摩南部","0","0","0","0","0","0","0","0","0","",""
"北多摩北部","0","0","0","0","0","0","1","0","0","",""
"島しょ","0","0","0","0","0","0","1","0","0","",""
"合計","102","31","20","25","32","2","64","18","0","",""
