"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","4","0","2","2","0"
"中央区","6","0","0","8","8","3","1","0","2","0","0","1","0","0","0","2","0","0","0","0","4","3","1","0","0","0"
"みなと","4","0","13","8","30","19","0","5","8","0","2","1","0","0","0","0","0","0","0","0","8","6","0","1","1","0"
"新宿区","0","0","1","11","24","6","1","0","3","0","1","1","3","0","0","0","0","0","2","0","9","6","2","2","2","0"
"文京","4","0","0","6","9","4","0","2","2","0","3","3","0","0","0","1","0","0","0","0","5","3","1","1","1","0"
"台東","4","0","3","5","39","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","5","3","0","0","0","0"
"墨田区","3","0","0","1","18","1","0","0","4","0","0","4","1","0","0","0","0","0","0","0","6","3","1","1","1","0"
"江東区","8","0","1","14","64","2","5","1","4","0","0","3","1","0","0","0","0","0","0","0","9","4","1","0","0","0"
"品川区","0","0","1","12","30","10","1","6","7","0","1","0","1","0","0","1","0","0","0","0","10","6","1","0","0","0"
"目黒区","0","0","0","6","17","2","0","3","6","0","1","0","0","0","0","1","0","0","0","0","6","3","1","0","0","0"
"大田区","11","0","5","11","72","26","1","4","6","2","1","5","1","0","0","0","0","0","0","0","16","9","2","1","1","0"
"世田谷","17","0","0","9","46","5","0","13","4","0","0","5","0","0","0","0","0","0","0","0","15","7","2","2","2","0"
"渋谷区","3","0","0","6","13","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","6","4","1","1","1","0"
"中野区","4","0","0","5","42","3","0","0","2","0","0","3","0","0","0","0","0","0","0","0","9","6","1","1","1","0"
"杉並","6","0","1","7","48","8","0","0","6","0","0","2","0","0","0","0","0","0","0","0","12","6","1","1","1","0"
"池袋","3","0","0","0","7","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","7","4","1","1","1","0"
"北区","0","0","0","2","21","2","0","1","4","0","1","1","1","0","0","0","0","0","0","0","8","4","1","0","0","0"
"荒川区","1","0","0","3","19","4","0","0","2","0","0","0","1","0","0","0","0","0","0","0","4","2","1","0","0","0"
"板橋区","1","0","0","2","20","2","1","4","0","0","1","1","0","0","0","1","0","0","0","0","12","6","2","1","1","0"
"練馬区","5","0","0","5","8","4","1","0","5","0","0","1","0","0","0","1","0","0","0","0","12","5","2","0","0","0"
"足立","17","0","0","9","31","4","2","2","6","0","2","0","0","0","0","2","0","0","0","0","12","5","2","0","0","0"
"葛飾区","7","0","0","4","10","2","0","0","5","0","0","2","1","0","0","0","0","0","5","0","9","4","1","1","1","0"
"江戸川","13","1","9","23","22","12","1","1","2","0","0","6","1","0","0","0","0","0","0","0","12","5","2","0","0","0"
"八王子市","6","0","4","33","64","12","0","1","5","1","0","36","2","0","0","0","0","0","0","0","10","4","2","1","1","0"
"町田市","10","0","0","30","54","24","2","10","7","0","0","38","6","0","0","0","0","0","0","0","9","4","1","0","0","0"
"西多摩","3","0","1","12","13","6","1","0","1","0","0","6","0","0","0","0","0","0","0","0","9","5","1","1","1","0"
"南多摩","6","0","1","13","18","8","1","0","9","0","0","5","0","0","0","0","0","0","0","0","9","4","1","0","0","0"
"多摩立川","4","0","0","8","15","5","0","0","1","0","0","1","1","0","0","0","0","0","0","0","13","6","2","1","1","0"
"多摩府中","5","0","1","7","24","4","0","2","3","0","0","5","0","0","0","1","0","0","0","3","21","10","2","2","3","0"
"多摩小平","7","0","4","37","44","9","3","0","4","0","0","5","0","0","0","3","0","0","0","0","14","6","2","2","2","0"
"島しょ","1","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","2","1","0","1","1","0"
"合計","159","5","45","298","830","192","22","55","111","4","13","136","20","0","0","13","0","0","7","3","288","148","38","24","25","0"
