"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中央区","0","0","0","14","28","3","0","0","2","0","0","0","0","0","3","0","0","0","0","0","0","","","","","",""
"みなと","1","0","0","13","16","0","0","0","1","0","0","2","0","0","0","0","0","0","0","0","0","","","","","",""
"新宿区","1","4","2","18","16","6","1","0","2","0","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"文京","0","0","5","8","14","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"台東","0","1","5","9","40","1","0","7","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","2","1","2","4","10","0","0","6","4","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"江東区","1","0","1","14","40","0","1","3","2","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","1","5","0","9","25","1","0","0","2","0","0","0","0","0","3","0","0","0","0","0","0","","","","","",""
"目黒区","0","4","0","8","21","1","2","3","3","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","1","3","11","32","75","2","2","7","2","0","1","0","0","0","2","0","0","0","0","0","0","","","","","",""
"世田谷","11","3","3","48","62","2","0","7","7","0","0","2","0","0","1","0","0","0","0","0","0","","","","","",""
"渋谷区","0","0","0","3","8","4","1","0","0","0","0","0","0","0","3","0","0","0","0","0","0","","","","","",""
"中野区","1","1","1","16","25","3","2","3","4","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","1","0","1","5","45","0","0","2","4","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"池袋","0","0","0","2","5","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","","","","","",""
"北区","0","0","2","3","18","0","1","5","4","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","3","3","2","9","19","0","0","5","2","1","0","0","0","0","2","0","0","0","0","0","0","","","","","",""
"板橋区","1","0","5","9","18","0","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"練馬区","0","3","2","42","47","2","1","8","1","0","1","1","0","0","0","0","0","0","0","0","0","","","","","",""
"足立","0","1","8","11","64","1","2","4","5","0","0","0","0","0","1","0","0","0","0","0","0","","","","","",""
"葛飾区","3","0","1","18","34","2","3","1","2","1","1","0","0","0","0","0","0","0","0","1","0","","","","","",""
"江戸川","2","0","3","11","53","0","2","0","4","0","1","0","0","0","2","0","0","0","0","0","0","","","","","",""
"八王子市","1","0","9","46","79","1","2","0","5","0","0","0","0","0","3","0","0","0","0","0","0","","","","","",""
"町田市","3","1","0","20","41","1","0","0","5","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","0","2","0","10","16","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","6","2","2","8","33","1","1","9","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","0","2","0","16","40","4","1","9","3","1","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩府中","6","3","5","50","80","4","2","17","13","0","0","2","0","0","2","0","0","1","0","0","0","","","","","",""
"多摩小平","1","2","13","39","91","6","5","6","5","1","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"島しょ","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","46","41","83","497","1063","48","30","103","85","5","10","7","1","0","23","0","0","1","0","1","0","","","","","",""
