"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","41","23","8","6","19","2","10","1","0","",""
"区南部","0","1","0","0","0","0","2","0","0","",""
"区西南部","0","0","0","0","0","0","3","0","0","",""
"区西部","21","10","6","4","2","1","15","6","2","",""
"区西北部","22","7","2","5","2","0","10","0","0","",""
"区東北部","0","1","1","0","1","0","0","0","0","",""
"区東部","6","1","0","2","0","0","0","0","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","13","3","3","0","19","0","3","0","0","",""
"北多摩西部","6","0","0","1","0","0","0","0","0","",""
"北多摩南部","10","6","2","5","0","0","0","0","0","",""
"北多摩北部","0","0","0","0","0","0","0","3","0","",""
"島しょ","0","0","0","0","0","0","0","0","0","",""
"合計","119","52","22","23","43","3","43","10","2","",""
