"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"〜5ヶ月","16","56","1","0","25","3","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","2","0","0","0","0","0","2","0"
"〜1歳","41","72","7","1","176","7","2","1","39","0","1","0","2","1","0","0","0","0","0","0","1","2","0","0","0","0","0","2","0"
"1歳","160","171","25","11","669","28","21","6","78","0","4","0","5","3","0","2","0","0","0","0","0","2","0","0","0","0","0","2","0"
"2歳","209","74","32","27","346","26","27","13","10","0","2","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3歳","216","24","17","55","266","34","19","15","2","0","1","4","1","1","0","1","0","0","0","0","0","2","0","0","1","0","0","1","1"
"4歳","345","16","24","81","288","35","9","24","1","0","1","11","1","0","0","1","0","0","1","0","0","1","0","0","1","0","0","0","1"
"5歳","445","9","17","117","268","33","10","39","1","0","0","7","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"6歳","546","2","8","88","220","29","4","40","0","0","2","15","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"7歳","669","1","13","113","174","18","4","35","1","0","0","8","1","0","0","0","0","0","0","0","0","6","0","0","1","1","0","4","2"
"8歳","578","4","3","80","165","11","0","23","0","0","0","6","3","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"9歳","596","0","2","74","131","11","0","23","0","1","0","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","2444","0","5","131","329","19","2","16","0","2","0","4","2","0","0","0","0","0","2","0","0","4","0","0","0","0","0","4","0"
"15〜19歳","405","0","2","4","53","1","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","1","0"
"20〜29歳","391","0","3","48","415","3","1","3","0","1","0","0","0","0","0","4","0","1","0","0","0","0","0","0","0","0","0","0","0"
"30〜39歳","520","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","5","1","0","1","1","0","4","1"
"40〜49歳","557","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","4","0","0","1","0","0","3","1"
"50〜59歳","249","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","1","0","0","0","0","0","1","0"
"60〜69歳","119","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","4","0","0","0","0","0","4","0"
"70〜79歳","76","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","4","0","0","0","0","0","4","0"
"80歳以上","35","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","1","0","0","0","0","4","0"
"合計","8617","429","159","830","3525","258","99","238","132","6","11","61","19","6","0","21","1","1","5","0","1","45","2","0","5","2","0","38","6"
