"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","0","2","0","5","27","2","18","2","6","0","7","3","0","2","0","2","1","0","0","0","0","","","","","",""
"区南部","0","12","6","11","65","3","18","2","8","0","6","2","3","0","0","0","0","0","0","0","0","","","","","",""
"区西南部","0","4","4","11","32","2","31","3","6","0","14","3","1","0","0","0","0","0","3","0","0","","","","","",""
"区西部","0","3","0","9","44","3","19","0","6","0","5","5","1","0","0","1","0","1","2","1","0","","","","","",""
"区西北部","0","3","2","9","38","2","33","4","7","0","12","3","1","0","0","0","0","0","0","0","0","","","","","",""
"区東北部","0","16","0","8","58","11","41","2","9","0","18","2","0","0","0","3","0","0","6","0","0","","","","","",""
"区東部","0","21","1","10","56","9","52","0","13","0","21","5","0","0","0","0","0","2","0","0","0","","","","","",""
"西多摩","0","3","0","2","13","1","15","1","0","0","2","2","0","0","0","0","0","1","0","0","0","","","","","",""
"南多摩","1","15","3","18","61","12","81","4","10","0","17","8","2","1","0","1","0","0","0","0","0","","","","","",""
"北多摩西部","0","2","0","7","14","4","24","1","2","0","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","0","5","2","14","22","4","28","2","13","0","23","4","1","0","0","0","0","0","1","0","0","","","","","",""
"北多摩北部","0","11","2","19","31","2","26","0","9","1","21","1","1","1","0","1","0","0","2","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","1","97","20","123","461","55","386","21","89","1","148","38","10","4","0","8","1","4","14","1","0","","","","","",""
