"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"千代田","0","0","0","0","0","0","0","0","0","0","2"
"中央","4","1","0","0","0","0","0","0","0","1","0"
"日本橋","0","3","0","2","0","0","0","0","0","1","0"
"みなと","16","9","5","4","1","0","16","0","2","1","1"
"新宿区","86","15","16","19","1","0","49","15","4","5","2"
"小石川","0","0","0","0","0","0","24","7","0","1","1"
"本郷","0","0","0","0","0","0","0","0","0","0","1"
"台東","65","37","5","4","15","0","0","0","0","5","0"
"向島","2","0","2","3","0","1","0","0","0","1","0"
"本所","0","0","0","0","0","0","2","0","0","0","1"
"城東","3","1","0","9","2","0","0","0","0","1","0"
"深川","20","13","12","33","0","0","0","0","0","1","0"
"品川区","2","2","0","0","0","0","0","0","0","1","0"
"目黒区","0","0","0","0","0","0","0","0","0","0","0"
"大田区","0","0","0","0","0","0","5","0","0","3","1"
"世田谷","0","0","0","0","0","0","12","0","0","0","2"
"渋谷区","9","1","1","7","0","0","1","7","0","4","2"
"中野区","7","3","0","0","0","0","2","0","0","1","1"
"杉並","0","0","0","0","0","0","0","0","0","0","1"
"池袋","37","8","5","5","1","3","8","0","0","3","1"
"長崎","0","0","0","0","0","0","0","0","0","0","0"
"北区","0","0","0","1","0","1","0","0","0","1","0"
"荒川","0","0","0","0","0","0","0","0","0","1","0"
"板橋区","6","1","0","2","0","0","0","0","0","2","1"
"練馬区","0","0","0","0","0","0","0","0","0","0","0"
"足立","6","0","0","2","0","0","0","0","0","1","0"
"千住","0","0","0","0","0","0","0","0","0","0","0"
"葛飾区","0","0","0","0","0","0","0","0","0","0","0"
"江戸川","0","0","0","0","0","0","0","0","0","0","0"
"小岩","0","0","0","0","0","0","0","0","0","0","0"
"八王子","8","1","0","0","2","0","8","0","1","3","1"
"秋川","0","0","0","0","0","0","0","0","0","0","0"
"町田市","0","0","0","0","3","0","0","0","0","1","0"
"多摩川","0","0","0","0","0","0","0","0","0","0","1"
"南多摩","0","0","0","0","0","0","0","0","0","0","0"
"多摩立川","8","2","2","14","2","0","0","0","0","2","1"
"村山大和","0","0","0","0","0","0","0","0","0","0","0"
"府中小金井","0","0","0","0","0","0","0","0","0","0","1"
"狛江調布","0","0","0","0","0","0","0","0","0","0","0"
"三鷹武蔵野","9","10","5","5","0","4","0","1","0","1","1"
"多摩小平","0","0","0","0","0","0","0","0","0","0","1"
"多摩東村山","0","0","0","0","0","0","6","0","0","0","2"
"島しょ","0","0","0","0","0","0","0","0","0","0","1"
"合計","288","107","53","110","27","9","133","30","7","41","25"
