"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","2","0","0","3","55","4","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","4","3","0","2","2","0"
"中央区","7","0","0","0","89","2","0","0","3","0","0","0","0","0","0","1","0","0","0","0","0","0","5","3","1","0","0","0"
"みなと","8","1","3","10","180","21","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","9","6","0","1","1","0"
"新宿区","7","11","0","11","125","11","0","0","0","0","0","1","1","0","0","1","0","0","1","0","0","0","11","8","1","2","2","0"
"文京","6","1","2","2","74","2","0","3","1","0","0","0","0","0","0","1","0","0","0","0","0","0","7","4","1","1","1","0"
"台東","19","7","2","5","169","6","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","7","4","0","0","0","0"
"墨田区","9","1","3","2","140","10","0","0","5","0","0","0","1","0","0","0","0","1","0","0","0","0","8","5","1","1","1","0"
"江東区","9","7","8","23","415","16","1","0","5","0","1","3","0","0","0","0","0","0","0","0","0","0","14","9","1","0","0","0"
"品川区","7","2","4","15","220","8","2","4","1","0","0","1","0","0","0","0","0","0","0","0","0","0","12","8","1","0","0","0"
"目黒区","1","2","1","2","56","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","7","4","1","0","0","0"
"大田区","25","18","9","16","498","23","5","13","8","0","0","2","2","1","0","0","0","0","0","0","0","0","21","13","2","1","1","0"
"世田谷","71","9","18","45","459","17","5","11","5","0","0","1","1","0","0","1","0","2","0","0","0","0","25","16","2","2","2","0"
"渋谷区","1","1","2","2","88","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","1","2","6","4","1","1","1","0"
"中野区","11","2","0","5","207","16","1","0","6","0","0","0","0","0","0","2","0","0","0","0","0","1","11","7","1","1","1","0"
"杉並","21","3","5","18","215","8","0","3","5","0","0","4","0","0","0","0","0","0","0","0","0","0","15","10","1","1","1","0"
"池袋","3","10","4","5","70","7","1","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","8","5","1","1","1","0"
"北区","5","0","1","15","158","23","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","11","7","1","0","0","0"
"荒川区","3","9","5","13","238","8","0","3","2","0","0","2","1","0","0","0","0","0","0","0","0","0","7","4","1","0","0","0"
"板橋区","7","0","0","8","212","19","3","0","5","0","0","1","0","1","0","1","0","0","1","0","0","0","16","10","2","1","1","0"
"練馬区","31","4","5","56","416","26","1","0","5","0","0","0","1","0","0","0","0","0","0","0","0","0","21","13","1","0","0","0"
"足立","16","7","8","8","515","10","1","0","5","0","0","6","0","0","0","3","0","0","0","0","0","0","20","13","2","0","0","0"
"葛飾区","15","4","2","7","368","8","2","2","6","0","0","1","0","0","0","1","0","0","1","0","3","0","13","8","1","1","1","0"
"江戸川","3","5","15","32","419","29","1","11","7","0","0","9","0","1","0","0","0","0","0","0","0","0","16","9","1","0","0","0"
"八王子市","33","20","14","35","324","16","2","1","14","0","1","3","2","0","0","1","0","0","0","0","0","0","18","11","2","1","1","0"
"町田市","13","7","1","53","311","28","1","1","2","0","0","2","0","1","0","0","0","0","0","0","0","0","13","8","1","0","0","0"
"西多摩","4","5","1","5","126","21","2","0","2","0","0","8","0","0","0","0","0","0","0","0","0","0","14","8","1","1","1","0"
"南多摩","27","3","3","29","204","24","2","2","5","0","0","4","2","0","0","0","0","0","0","0","0","0","14","9","1","0","0","0"
"多摩立川","29","7","1","58","269","41","0","0","9","0","0","3","0","0","0","0","0","1","0","0","1","0","21","14","2","1","1","0"
"多摩府中","30","13","16","75","447","26","2","1","12","0","0","4","1","1","0","0","0","0","1","0","0","0","30","18","2","3","3","0"
"多摩小平","33","24","31","48","484","11","4","2","5","0","1","3","2","0","0","2","0","0","0","0","0","0","23","15","2","2","2","0"
"島しょ","1","0","0","1","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","1","1","0"
"合計","457","183","164","607","7551","441","42","59","130","0","3","60","14","5","0","15","0","4","5","0","5","3","409","257","35","25","25","0"
