"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","1","0","0","5","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中央区","0","0","0","1","4","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","5","1","1","4","28","4","0","1","1","0","0","2","0","0","0","0","0","1","0","0","","","","","",""
"新宿区","1","3","0","5","23","2","0","0","1","0","0","1","0","0","0","0","0","1","1","0","","","","","",""
"文京","2","3","0","0","12","5","0","0","0","0","0","0","0","0","0","1","0","0","0","0","","","","","",""
"台東","0","2","0","0","20","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","0","1","0","2","14","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"江東区","5","0","0","8","50","6","0","0","2","0","0","3","0","0","0","0","0","0","0","0","","","","","",""
"品川区","7","0","0","5","28","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","1","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","5","8","3","7","59","12","0","1","2","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"世田谷","3","1","1","8","40","5","0","1","1","0","0","3","0","0","0","0","0","0","0","0","","","","","",""
"渋谷区","0","0","0","2","13","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中野区","7","1","1","3","35","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"杉並","1","0","0","2","25","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","","","","","",""
"池袋","3","0","0","1","9","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北区","6","0","0","2","16","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","2","0","0","0","14","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","0","0","0","3","15","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"練馬区","3","0","0","2","45","3","0","0","2","1","0","4","0","0","0","0","0","0","0","0","","","","","",""
"足立","2","0","0","3","25","3","0","1","1","0","0","1","1","0","2","1","0","0","0","0","","","","","",""
"葛飾区","3","0","0","3","17","4","0","1","3","0","0","5","0","0","0","0","0","0","3","0","","","","","",""
"江戸川","1","2","0","10","56","11","0","2","2","0","0","4","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","2","2","0","19","53","16","0","1","0","0","0","7","0","0","0","0","0","0","0","0","","","","","",""
"町田市","7","1","0","7","46","11","0","0","2","0","0","9","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","2","0","1","7","33","4","0","0","0","0","0","12","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","4","3","0","5","21","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","2","0","0","1","13","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"多摩府中","1","0","0","17","11","4","1","1","5","0","0","3","0","0","1","0","0","0","0","0","","","","","",""
"多摩小平","14","5","2","10","27","13","1","0","2","0","1","2","0","0","0","0","0","0","0","0","","","","","",""
"島しょ","3","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","92","34","9","137","764","125","3","14","33","1","1","63","1","0","3","2","0","2","4","0","","","","","",""
