"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","4","0","0"
"1〜4歳","0","0","0","0","0","0","3","0","0"
"5〜9歳","0","0","0","0","0","0","1","1","0"
"10〜14歳","0","0","0","0","0","0","0","0","0"
"15〜19歳","3","0","0","1","0","0","0","1","0"
"20〜24歳","11","4","10","8","0","0","0","0","0"
"25〜29歳","16","7","17","12","0","0","0","0","0"
"30〜34歳","20","4","8","11","0","0","1","0","0"
"35〜39歳","14","7","8","10","0","0","1","0","0"
"40〜44歳","11","6","16","8","0","0","1","0","0"
"45〜49歳","8","4","2","4","0","0","2","0","0"
"50〜54歳","4","3","4","4","0","0","3","0","0"
"55〜59歳","3","0","2","2","0","0","2","0","0"
"60〜64歳","3","1","5","3","0","0","4","0","0"
"65〜69歳","1","1","1","0","0","0","4","0","0"
"70歳以上","1","0","0","0","0","0","29","0","0"
"合計","95","37","73","63","0","0","55","2","0"
