"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","急性脳炎(日本脳炎を除く)","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"〜5ヶ月","0","0","0","0","3","5","2","0","6","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0"
"〜1歳","0","0","1","0","23","11","4","0","51","0","0","4","1","1","4","2","0","0","0","0","0","0","0","0"
"1歳","0","0","6","1","53","20","25","2","22","0","0","10","1","2","6","1","0","0","0","0","0","0","0","0"
"2歳","0","0","5","10","50","29","14","3","0","0","0","9","0","2","1","0","0","0","0","0","0","0","0","0"
"3歳","0","0","8","8","71","44","18","8","0","0","0","2","0","7","1","0","0","0","0","0","0","0","0","0"
"4歳","0","0","7","21","71","23","10","8","0","0","0","3","0","4","2","1","0","0","0","0","0","0","0","0"
"5歳","0","0","2","20","61","26","22","4","0","0","0","4","0","7","0","0","0","1","0","0","0","0","0","0"
"6歳","0","0","4","20","41","8","6","5","0","0","0","2","0","2","0","0","0","0","0","0","0","1","0","0"
"7歳","0","0","1","16","30","4","6","5","0","0","0","1","2","0","1","0","0","0","0","0","0","0","0","0"
"8歳","0","0","1","7","23","3","3","2","0","0","0","2","2","2","0","0","0","0","0","0","0","0","0","0"
"9歳","0","0","1","8","21","1","1","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","0","0","0","8","30","2","1","4","0","0","0","2","3","1","0","0","0","0","0","0","0","1","0","0"
"15〜19歳","0","0","0","2","8","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0"
"20〜29歳","0","0","0","13","90","1","5","1","0","0","0","2","0","1","0","1","0","5","0","0","0","0","0","0"
"30〜39歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","1"
"40〜49歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0"
"50〜59歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","1"
"60〜69歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","1","0","36","134","575","177","117","43","79","0","1","43","11","29","16","5","0","22","0","0","0","2","0","2"
