"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","11","0","0","0","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"中央区","6","0","0","0","8","5","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","17","11","2","3","25","2","1","0","2","1","0","3","0","0","0","0","0","0","0","0","","","","","",""
"新宿区","40","0","1","1","27","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","","","","","",""
"文京","18","1","1","1","12","1","0","0","0","0","0","1","0","0","0","1","0","0","0","0","","","","","",""
"台東","9","0","0","0","19","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","23","1","1","1","9","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"江東区","47","1","0","8","48","4","1","0","2","0","0","3","0","0","0","0","0","0","0","0","","","","","",""
"品川区","37","1","2","1","40","2","2","0","1","1","1","1","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","9","0","0","10","4","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","","","","","",""
"大田区","114","5","2","4","50","3","3","0","3","0","2","1","0","0","0","0","0","0","0","0","","","","","",""
"世田谷","73","0","0","4","61","1","2","1","2","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"渋谷区","23","0","0","0","21","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中野区","40","0","0","3","25","0","0","0","2","0","0","2","0","0","0","1","0","0","0","0","","","","","",""
"杉並","60","0","0","2","35","1","0","0","0","0","0","0","0","0","0","2","0","0","0","0","","","","","",""
"池袋","31","0","0","0","12","1","0","0","1","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"北区","45","0","0","1","13","2","1","0","0","0","0","0","1","0","0","0","0","0","0","0","","","","","",""
"荒川区","9","2","0","3","21","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","35","0","0","0","17","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","","","","","",""
"練馬区","52","0","0","3","23","4","1","0","0","0","1","4","0","0","0","1","0","0","0","0","","","","","",""
"足立","44","0","0","1","30","1","2","0","1","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"葛飾区","73","0","0","2","22","4","0","1","0","0","0","2","0","0","0","0","0","0","0","1","","","","","",""
"江戸川","67","1","0","0","68","25","2","0","2","0","1","1","0","0","0","1","0","0","0","0","","","","","",""
"八王子市","102","1","2","16","57","3","1","0","2","0","0","5","1","0","0","1","0","0","0","0","","","","","",""
"町田市","83","2","0","8","38","18","0","0","1","0","11","3","1","1","0","0","0","0","0","0","","","","","",""
"西多摩","56","0","0","3","24","4","0","0","0","0","0","5","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","74","3","0","5","14","2","0","0","1","0","1","2","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","35","1","0","0","27","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩府中","98","0","0","2","31","4","1","0","2","0","0","2","0","0","0","1","0","0","0","0","","","","","",""
"多摩小平","108","18","0","7","12","11","0","1","1","0","0","3","0","0","0","1","0","0","0","0","","","","","",""
"島しょ","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","1446","48","11","89","795","100","19","4","27","2","18","45","3","1","0","11","0","0","0","1","","","","","",""
